seed,round,method,component,score
4,35,Conflict-aware,rule alignment,0.28268204328535007
4,35,Conflict-aware,total,0.28886217039189466
4,36,Conflict-aware,citation,0.3325357799294928
4,36,Conflict-aware,reasoning,0.2728062679498227
4,36,Conflict-aware,verdict,0.23983192665284184
4,36,Conflict-aware,rule alignment,0.2906044990285646
4,36,Conflict-aware,total,0.2830547068362434
4,37,Conflict-aware,citation,0.31198128337530545
4,37,Conflict-aware,reasoning,0.27363261701381913
4,37,Conflict-aware,verdict,0.2522816954106547
4,37,Conflict-aware,rule alignment,0.28546074347421707
4,37,Conflict-aware,total,0.28024767849547916
4,38,Conflict-aware,citation,0.3053823322391617
4,38,Conflict-aware,reasoning,0.25483787645027584
4,38,Conflict-aware,verdict,0.2376634326327712
4,38,Conflict-aware,rule alignment,0.2729617408600149
4,38,Conflict-aware,total,0.26680515232506896
4,39,Conflict-aware,citation,0.32281116628675144
4,39,Conflict-aware,reasoning,0.2664053824301296
4,39,Conflict-aware,verdict,0.23580219494906896
4,39,Conflict-aware,rule alignment,0.2777971174439919
4,39,Conflict-aware,total,0.27513437852679234
4,40,Conflict-aware,citation,0.3140348378461306
4,40,Conflict-aware,reasoning,0.27300725662682607
4,40,Conflict-aware,verdict,0.23022970013717445
4,40,Conflict-aware,rule alignment,0.2765823265885855
4,40,Conflict-aware,total,0.2732847768015912
4,41,Conflict-aware,citation,0.29568701762885263
4,41,Conflict-aware,reasoning,0.26138762407385197
4,41,Conflict-aware,verdict,0.2419389733057853
4,41,Conflict-aware,rule alignment,0.2748184345023075
4,41,Conflict-aware,total,0.2677864718562766
4,42,Conflict-aware,citation,0.2867968670305172
4,42,Conflict-aware,reasoning,0.2656571959247771
4,42,Conflict-aware,verdict,0.23769554662200462
4,42,Conflict-aware,rule alignment,0.27103900830444283
4,42,Conflict-aware,total,0.26502806385145217
4,43,Conflict-aware,citation,0.2899214955033273
4,43,Conflict-aware,reasoning,0.25584874950291986
4,43,Conflict-aware,verdict,0.23848523901124755
4,43,Conflict-aware,rule alignment,0.2807229995043585
4,43,Conflict-aware,total,0.26500090838039136
4,44,Conflict-aware,citation,0.29367167657722654
4,44,Conflict-aware,reasoning,0.2594179715678948
4,44,Conflict-aware,verdict,0.23182976193933028
4,44,Conflict-aware,rule alignment,0.2782189728687383
4,44,Conflict-aware,total,0.2648445456732553
4,45,Conflict-aware,citation,0.2990704777503301
4,45,Conflict-aware,reasoning,0.2510432424477991
4,45,Conflict-aware,verdict,0.2285627299702562
4,45,Conflict-aware,rule alignment,0.2584889247469451
4,45,Conflict-aware,total,0.2589190596138753
4,46,Conflict-aware,citation,0.28065156911222633
4,46,Conflict-aware,reasoning,0.25507786451876346
4,46,Conflict-aware,verdict,0.23253178987497863
4,46,Conflict-aware,rule alignment,0.25782935219673725
4,46,Conflict-aware,total,0.25638506954177775
4,47,Conflict-aware,citation,0.2815844425802209
4,47,Conflict-aware,reasoning,0.26553169355718426
4,47,Conflict-aware,verdict,0.23788750079547685
4,47,Conflict-aware,rule alignment,0.26961563094512636
4,47,Conflict-aware,total,0.263450620100105
4,48,Conflict-aware,citation,0.2682391748417184
4,48,Conflict-aware,reasoning,0.2575333311390462
4,48,Conflict-aware,verdict,0.221939394555889
4,48,Conflict-aware,rule alignment,0.2564960476055868
4,48,Conflict-aware,total,0.2511038512122331
4,49,Conflict-aware,citation,0.2735591694004119
4,49,Conflict-aware,reasoning,0.24547975736063707
4,49,Conflict-aware,verdict,0.22522269893260471
4,49,Conflict-aware,rule alignment,0.24980723250977296
4,49,Conflict-aware,total,0.24830084079339987
4,50,Conflict-aware,citation,0.2814183118164565
4,50,Conflict-aware,reasoning,0.2517741975637977
4,50,Conflict-aware,verdict,0.21939682753759793
4,50,Conflict-aware,rule alignment,0.2617363479201358
4,50,Conflict-aware,total,0.2530833136916801
4,51,Conflict-aware,citation,0.27270127135447664
4,51,Conflict-aware,reasoning,0.24760814249641194
4,51,Conflict-aware,verdict,0.21183048446606045
4,51,Conflict-aware,rule alignment,0.24924744871490467
4,51,Conflict-aware,total,0.2452648714470388
4,52,Conflict-aware,citation,0.25707930037482885
4,52,Conflict-aware,reasoning,0.24802254695466708
4,52,Conflict-aware,verdict,0.21569191846648103
4,52,Conflict-aware,rule alignment,0.24775044736267715
4,52,Conflict-aware,total,0.24214965826926305
4,53,Conflict-aware,citation,0.2654517372204019
4,53,Conflict-aware,reasoning,0.2301471163375272
4,53,Conflict-aware,verdict,0.20846156395070042
4,53,Conflict-aware,rule alignment,0.25061382091654155
4,53,Conflict-aware,total,0.23764522437734203
4,54,Conflict-aware,citation,0.26344525860886103
4,54,Conflict-aware,reasoning,0.22697864439908055
4,54,Conflict-aware,verdict,0.19943271580839822
4,54,Conflict-aware,rule alignment,0.25388358806469913
4,54,Conflict-aware,total,0.2345898045369788
4,55,Conflict-aware,citation,0.2639509040924197
4,55,Conflict-aware,reasoning,0.24383326591447166
4,55,Conflict-aware,verdict,0.21296489412786154
4,55,Conflict-aware,rule alignment,0.2412178962837818
4,55,Conflict-aware,total,0.24062250858616818
4,56,Conflict-aware,citation,0.25871309704222545
4,56,Conflict-aware,reasoning,0.2399616475692988
4,56,Conflict-aware,verdict,0.19552757176267824
4,56,Conflict-aware,rule alignment,0.25451065920030086
4,56,Conflict-aware,total,0.23645079331207575
4,57,Conflict-aware,citation,0.24589683933176165
4,57,Conflict-aware,reasoning,0.22045942533273621
4,57,Conflict-aware,verdict,0.20607405973803558
4,57,Conflict-aware,rule alignment,0.23377907682382448
4,57,Conflict-aware,total,0.22588636773203508
4,58,Conflict-aware,citation,0.25195826941553423
4,58,Conflict-aware,reasoning,0.22318964841174693
4,58,Conflict-aware,verdict,0.1960167021996803
4,58,Conflict-aware,rule alignment,0.2309270153855129
4,58,Conflict-aware,total,0.22513604050443028
4,59,Conflict-aware,citation,0.24260971267133438
4,59,Conflict-aware,reasoning,0.2242309335052064
4,59,Conflict-aware,verdict,0.1983754661752444
4,59,Conflict-aware,rule alignment,0.22844651217517467
4,59,Conflict-aware,total,0.22320487719824156
4,60,Conflict-aware,citation,0.2464627100028012
4,60,Conflict-aware,reasoning,0.216973676510602
4,60,Conflict-aware,verdict,0.1959797853863857
4,60,Conflict-aware,rule alignment,0.23420918964485876
4,60,Conflict-aware,total,0.22254456472944908
4,61,Conflict-aware,citation,0.255960060125967
4,61,Conflict-aware,reasoning,0.22723146121135462
4,61,Conflict-aware,verdict,0.20234187917432822
4,61,Conflict-aware,rule alignment,0.23225314289069554
4,61,Conflict-aware,total,0.22919555176661932
4,62,Conflict-aware,citation,0.2447055291745874
4,62,Conflict-aware,reasoning,0.22805024888733147
4,62,Conflict-aware,verdict,0.19446758147302495
4,62,Conflict-aware,rule alignment,0.22937723744159386
4,62,Conflict-aware,total,0.2240837998164213
4,63,Conflict-aware,citation,0.2516161014434877
4,63,Conflict-aware,reasoning,0.2020070367335335
4,63,Conflict-aware,verdict,0.19093256253864205
4,63,Conflict-aware,rule alignment,0.21788237158259782
4,63,Conflict-aware,total,0.21481575133211206
4,64,Conflict-aware,citation,0.2406675444978639
4,64,Conflict-aware,reasoning,0.21148810127004564
4,64,Conflict-aware,verdict,0.19692439631637895
4,64,Conflict-aware,rule alignment,0.22657658975899309
4,64,Conflict-aware,total,0.21815973353637302
4,65,Conflict-aware,citation,0.23905778747418763
4,65,Conflict-aware,reasoning,0.21641081638327264
4,65,Conflict-aware,verdict,0.18688488269885195
4,65,Conflict-aware,rule alignment,0.21881635265529237
4,65,Conflict-aware,total,0.21517218298930016
4,66,Conflict-aware,citation,0.24595513585775447
4,66,Conflict-aware,reasoning,0.22346651885823937
4,66,Conflict-aware,verdict,0.19140523998961886
4,66,Conflict-aware,rule alignment,0.21636578400180398
4,66,Conflict-aware,total,0.21965320641967595
4,67,Conflict-aware,citation,0.22732522817293602
4,67,Conflict-aware,reasoning,0.21130451605809564
4,67,Conflict-aware,verdict,0.18833812385506682
4,67,Conflict-aware,rule alignment,0.21476374616523367
4,67,Conflict-aware,total,0.21025994205747614
4,68,Conflict-aware,citation,0.2364008209359316
4,68,Conflict-aware,reasoning,0.1948365861115509
4,68,Conflict-aware,verdict,0.19043275673804
4,68,Conflict-aware,rule alignment,0.23083971256199348
4,68,Conflict-aware,total,0.21132731276435684
4,69,Conflict-aware,citation,0.2240864187515959
4,69,Conflict-aware,reasoning,0.20874993495624972
4,69,Conflict-aware,verdict,0.18841256253838357
4,69,Conflict-aware,rule alignment,0.2154204150830627
4,69,Conflict-aware,total,0.20883380882598232
4,70,Conflict-aware,citation,0.2237176864616282
4,70,Conflict-aware,reasoning,0.2069173575400068
4,70,Conflict-aware,verdict,0.1904385655247488
4,70,Conflict-aware,rule alignment,0.2070843935800602
4,70,Conflict-aware,total,0.20703114897460834
4,71,Conflict-aware,citation,0.2317138804969363
4,71,Conflict-aware,reasoning,0.20403928760442586
4,71,Conflict-aware,verdict,0.1960189829314199
4,71,Conflict-aware,rule alignment,0.20715127961774213
4,71,Conflict-aware,total,0.20957525806196525
4,72,Conflict-aware,citation,0.23261605408030775
4,72,Conflict-aware,reasoning,0.2103595260238588
4,72,Conflict-aware,verdict,0.18812518379411758
4,72,Conflict-aware,rule alignment,0.19466077230695394
4,72,Conflict-aware,total,0.20722532173715474
4,73,Conflict-aware,citation,0.2292659878718655
4,73,Conflict-aware,reasoning,0.20024725783570274
4,73,Conflict-aware,verdict,0.18552476541525598
4,73,Conflict-aware,rule alignment,0.20778674220206583
4,73,Conflict-aware,total,0.20532921411290436
4,74,Conflict-aware,citation,0.2061285320817888
4,74,Conflict-aware,reasoning,0.20380934843830642
4,74,Conflict-aware,verdict,0.18672095702642177
4,74,Conflict-aware,rule alignment,0.2035740924755831
4,74,Conflict-aware,total,0.20006999530366118
4,75,Conflict-aware,citation,0.2143268222134858
4,75,Conflict-aware,reasoning,0.1929768312645454
4,75,Conflict-aware,verdict,0.17826610597783504
4,75,Conflict-aware,rule alignment,0.20150974101499586
4,75,Conflict-aware,total,0.196343229630193
4,76,Conflict-aware,citation,0.21828787638592595
4,76,Conflict-aware,reasoning,0.1931131476382598
4,76,Conflict-aware,verdict,0.16784013298495382
4,76,Conflict-aware,rule alignment,0.1930643762937492
4,76,Conflict-aware,total,0.19307882189294773
4,77,Conflict-aware,citation,0.2070478912737881
4,77,Conflict-aware,reasoning,0.1867481924883041
4,77,Conflict-aware,verdict,0.1755388293237033
4,77,Conflict-aware,rule alignment,0.19835397298266197
4,77,Conflict-aware,total,0.19134193249239645
4,78,Conflict-aware,citation,0.22025323826417012
4,78,Conflict-aware,reasoning,0.19754722014265075
4,78,Conflict-aware,verdict,0.17224389651879157
4,78,Conflict-aware,rule alignment,0.20159087485888244
4,78,Conflict-aware,total,0.19770662471031214
4,79,Conflict-aware,citation,0.21169367532556876
4,79,Conflict-aware,reasoning,0.1856573516409777
4,79,Conflict-aware,verdict,0.16490565292218026
4,79,Conflict-aware,rule alignment,0.20548018141894467
4,79,Conflict-aware,total,0.1909430738380195
4,80,Conflict-aware,citation,0.21110427153615693
4,80,Conflict-aware,reasoning,0.19613873909669827
4,80,Conflict-aware,verdict,0.16224397164496915
4,80,Conflict-aware,rule alignment,0.2033676592806045
4,80,Conflict-aware,total,0.19285221438041192
4,81,Conflict-aware,citation,0.2050557684627924
4,81,Conflict-aware,reasoning,0.19104137338471047
4,81,Conflict-aware,verdict,0.1858022091061472
4,81,Conflict-aware,rule alignment,0.18931727427676823
4,81,Conflict-aware,total,0.1928903612630017
4,82,Conflict-aware,citation,0.19611775307432586
4,82,Conflict-aware,reasoning,0.17975257613778511
4,82,Conflict-aware,verdict,0.16793680963675528
4,82,Conflict-aware,rule alignment,0.1933597800432198
4,82,Conflict-aware,total,0.18361136952774978
4,83,Conflict-aware,citation,0.20707561210022007
4,83,Conflict-aware,reasoning,0.18917528540288459
4,83,Conflict-aware,verdict,0.1709767875011945
4,83,Conflict-aware,rule alignment,0.19504027296301638
4,83,Conflict-aware,total,0.1902737401138223
4,84,Conflict-aware,citation,0.20700713608249482
4,84,Conflict-aware,reasoning,0.19663705656531802
4,84,Conflict-aware,verdict,0.16716258561576788
4,84,Conflict-aware,rule alignment,0.18839075217243412
4,84,Conflict-aware,total,0.1902116978286479
4,85,Conflict-aware,citation,0.20087593843728496
4,85,Conflict-aware,reasoning,0.18163942604866024
4,85,Conflict-aware,verdict,0.168686018063789
4,85,Conflict-aware,rule alignment,0.19015134994522512
4,85,Conflict-aware,total,0.18491258692891158
4,86,Conflict-aware,citation,0.1982254313547967
4,86,Conflict-aware,reasoning,0.1697357569258712
4,86,Conflict-aware,verdict,0.16467227495295927
4,86,Conflict-aware,rule alignment,0.1901144572986527
4,86,Conflict-aware,total,0.1796680451144309
4,87,Conflict-aware,citation,0.2067674198550359
4,87,Conflict-aware,reasoning,0.1815341384751883
4,87,Conflict-aware,verdict,0.16752926217731975
4,87,Conflict-aware,rule alignment,0.17790962336199864
4,87,Conflict-aware,total,0.18361633672304514
4,88,Conflict-aware,citation,0.20761185963296458
4,88,Conflict-aware,reasoning,0.17658588026735822
4,88,Conflict-aware,verdict,0.15409813095629224
4,88,Conflict-aware,rule alignment,0.19131377949518175
4,88,Conflict-aware,total,0.181666017626558
4,89,Conflict-aware,citation,0.18765072417191941
4,89,Conflict-aware,reasoning,0.18330300740783767
4,89,Conflict-aware,verdict,0.17104221045876178
4,89,Conflict-aware,rule alignment,0.17299271565373572
4,89,Conflict-aware,total,0.17926267901076873
4,90,Conflict-aware,citation,0.18536176259958032
4,90,Conflict-aware,reasoning,0.18458225748052232
4,90,Conflict-aware,verdict,0.16174446318862654
4,90,Conflict-aware,rule alignment,0.18628025611745813
4,90,Conflict-aware,total,0.17940728491470004
4,91,Conflict-aware,citation,0.1895396604138745
4,91,Conflict-aware,reasoning,0.1694561964755203
4,91,Conflict-aware,verdict,0.1608416348734076
4,91,Conflict-aware,rule alignment,0.19202342516381016
4,91,Conflict-aware,total,0.17683686779723864
4,92,Conflict-aware,citation,0.19825113262079874
4,92,Conflict-aware,reasoning,0.15230110746978318
4,92,Conflict-aware,verdict,0.14993073732209153
4,92,Conflict-aware,rule alignment,0.17117008478282275
4,92,Conflict-aware,total,0.16696981668322208
4,93,Conflict-aware,citation,0.18699587341823642
4,93,Conflict-aware,reasoning,0.17828986909612807
4,93,Conflict-aware,verdict,0.15731598499791621
4,93,Conflict-aware,rule alignment,0.18397121853603352
4,93,Conflict-aware,total,0.17635916904008328
4,94,Conflict-aware,citation,0.1804832508209909
4,94,Conflict-aware,reasoning,0.1676796855092339
4,94,Conflict-aware,verdict,0.1637887061382473
4,94,Conflict-aware,rule alignment,0.1775607269651236
4,94,Conflict-aware,total,0.17188404028560444
4,95,Conflict-aware,citation,0.18825309679362265
4,95,Conflict-aware,reasoning,0.16527304228631895
4,95,Conflict-aware,verdict,0.1521173434993524
4,95,Conflict-aware,rule alignment,0.18542430529808443
4,95,Conflict-aware,total,0.17175938381875633
4,96,Conflict-aware,citation,0.18297076024506057
4,96,Conflict-aware,reasoning,0.17385325125244333
4,96,Conflict-aware,verdict,0.16004388303098316
4,96,Conflict-aware,rule alignment,0.17766210115314476
4,96,Conflict-aware,total,0.17344205642537291
4,97,Conflict-aware,citation,0.17459623617983644
4,97,Conflict-aware,reasoning,0.1557422590712096
4,97,Conflict-aware,verdict,0.17122779732930285
4,97,Conflict-aware,rule alignment,0.17479821654362243
4,97,Conflict-aware,total,0.16813832940737217
4,98,Conflict-aware,citation,0.1864427432355087
4,98,Conflict-aware,reasoning,0.15926959793248863
4,98,Conflict-aware,verdict,0.15346464606577895
4,98,Conflict-aware,rule alignment,0.17522159901900067
4,98,Conflict-aware,total,0.16780204650886862
4,99,Conflict-aware,citation,0.17095933229363602
4,99,Conflict-aware,reasoning,0.1786122212957016
4,99,Conflict-aware,verdict,0.15262858017135628
4,99,Conflict-aware,rule alignment,0.15993208446258889
4,99,Conflict-aware,total,0.16646706139747633
4,100,Conflict-aware,citation,0.1772504370087992
4,100,Conflict-aware,reasoning,0.1553201645863038
4,100,Conflict-aware,verdict,0.15390292013014256
4,100,Conflict-aware,rule alignment,0.1695510335354271
4,100,Conflict-aware,total,0.163294595367712
4,1,Full framework,citation,0.3972155778602322
4,1,Full framework,reasoning,0.3418219723271744
4,1,Full framework,verdict,0.31517576142096193
4,1,Full framework,rule alignment,0.3716037496215215
4,1,Full framework,total,0.35496517644275516
4,2,Full framework,citation,0.4119045982453561
4,2,Full framework,reasoning,0.34977733076923995
4,2,Full framework,verdict,0.30286102310945456
4,2,Full framework,rule alignment,0.36468913434941713
4,2,Full framework,total,0.35656243143935806
4,3,Full framework,citation,0.3909077493056074
4,3,Full framework,reasoning,0.3371366599625831
4,3,Full framework,verdict,0.3046347067580697
4,3,Full framework,rule alignment,0.3622416090795705
4,3,Full framework,total,0.3474749338206083
4,4,Full framework,citation,0.38801256075524304
4,4,Full framework,reasoning,0.34705233527713497
4,4,Full framework,verdict,0.2855375098897308
4,4,Full framework,rule alignment,0.3529131647348347
4,4,Full framework,total,0.3430858511913509
4,5,Full framework,citation,0.3826871530134292
4,5,Full framework,reasoning,0.3360602535374968
4,5,Full framework,verdict,0.2959881929280599
4,5,Full framework,rule alignment,0.35710463641309176
4,5,Full framework,total,0.34190783982923967
4,6,Full framework,citation,0.39006732402878325
4,6,Full framework,reasoning,0.3352598517534353
4,6,Full framework,verdict,0.3005749382945381
4,6,Full framework,rule alignment,0.3451758646502886
4,6,Full framework,total,0.34227369403691865
4,7,Full framework,citation,0.38802039359041346
4,7,Full framework,reasoning,0.33550931276691826
4,7,Full framework,verdict,0.2937277217448694
4,7,Full framework,rule alignment,0.3529250249154781
4,7,Full framework,total,0.34167482764699175
4,8,Full framework,citation,0.3769303412999467
4,8,Full framework,reasoning,0.328523993731185
4,8,Full framework,verdict,0.2805262006087379
4,8,Full framework,rule alignment,0.33297999252323957
4,8,Full framework,total,0.32951733210117456
4,9,Full framework,citation,0.3789127422636882
4,9,Full framework,reasoning,0.31423247138028226
4,9,Full framework,verdict,0.2878567069067222
4,9,Full framework,rule alignment,0.3514046921787449
4,9,Full framework,total,0.3312430421424363
4,10,Full framework,citation,0.363175294852476
4,10,Full framework,reasoning,0.3087008852840977
4,10,Full framework,verdict,0.291010483250317
4,10,Full framework,rule alignment,0.3322662216844863
4,10,Full framework,total,0.3226099544478248
4,11,Full framework,citation,0.36668266595086246
4,11,Full framework,reasoning,0.3182871503060727
4,11,Full framework,verdict,0.26752387004591166
4,11,Full framework,rule alignment,0.3319872642065834
4,11,Full framework,total,0.32043523193233203
4,12,Full framework,citation,0.3665736495342265
4,12,Full framework,reasoning,0.3101731784495701
4,12,Full framework,verdict,0.2662858294910441
4,12,Full framework,rule alignment,0.320022083216484
4,12,Full framework,total,0.3152712399344855
4,13,Full framework,citation,0.3637316825739058
4,13,Full framework,reasoning,0.31397918231586197
4,13,Full framework,verdict,0.2736692316103512
4,13,Full framework,rule alignment,0.32527441157889003
4,13,Full framework,total,0.31859886555660083
4,14,Full framework,citation,0.35518238172277433
4,14,Full framework,reasoning,0.3017684768149087
4,14,Full framework,verdict,0.2734654037365554
4,14,Full framework,rule alignment,0.3203443486498063
4,14,Full framework,total,0.31176135913926634
4,15,Full framework,citation,0.3471990209683233
4,15,Full framework,reasoning,0.29529860911105105
4,15,Full framework,verdict,0.267206978360313
4,15,Full framework,rule alignment,0.3297832241747667
4,15,Full framework,total,0.30814772740042773
4,16,Full framework,citation,0.3540232741598605
4,16,Full framework,reasoning,0.29890149876804556
4,16,Full framework,verdict,0.26790086368923455
4,16,Full framework,rule alignment,0.3045396618239139
4,16,Full framework,total,0.30605941645747026
4,17,Full framework,citation,0.3349890482667454
4,17,Full framework,reasoning,0.3003619039352618
4,17,Full framework,verdict,0.2655647667751298
4,17,Full framework,rule alignment,0.3152340684330848
4,17,Full framework,total,0.3032938386276643
4,18,Full framework,citation,0.34471642406933267
4,18,Full framework,reasoning,0.2936988967587511
4,18,Full framework,verdict,0.2658833501541368
4,18,Full framework,rule alignment,0.3069182449000869
4,18,Full framework,total,0.30214326156351007
4,19,Full framework,citation,0.32912723000113747
4,19,Full framework,reasoning,0.30054094178429885
4,19,Full framework,verdict,0.2531230712330902
4,19,Full framework,rule alignment,0.3021658404257353
4,19,Full framework,total,0.29615802592899365
4,20,Full framework,citation,0.32531123826806446
4,20,Full framework,reasoning,0.28687870266127236
4,20,Full framework,verdict,0.25947067984196365
4,20,Full framework,rule alignment,0.30391207945643633
4,20,Full framework,total,0.29304150621717606
4,21,Full framework,citation,0.3105384659529628
4,21,Full framework,reasoning,0.2872170105817437
4,21,Full framework,verdict,0.24536097706336388
4,21,Full framework,rule alignment,0.2899789531342467
4,21,Full framework,total,0.28313575455545414
4,22,Full framework,citation,0.32997106947246935
4,22,Full framework,reasoning,0.28715963283230933
4,22,Full framework,verdict,0.23770972276935082
4,22,Full framework,rule alignment,0.2982630234381967
4,22,Full framework,total,0.28772069259778715
4,23,Full framework,citation,0.3251630735037422
4,23,Full framework,reasoning,0.2880044938623916
4,23,Full framework,verdict,0.25826073376807945
4,23,Full framework,rule alignment,0.30331805937922085
4,23,Full framework,total,0.29292091185251706
4,24,Full framework,citation,0.32140597177524277
4,24,Full framework,reasoning,0.2815016811234866
4,24,Full framework,verdict,0.26319849205106227
4,24,Full framework,rule alignment,0.30407178262717854
4,24,Full framework,total,0.29141597681905795
4,25,Full framework,citation,0.3087271329233591
4,25,Full framework,reasoning,0.2755960856948103
4,25,Full framework,verdict,0.24143364285531796
4,25,Full framework,rule alignment,0.28366244095378645
4,25,Full framework,total,0.2769515078438697
4,26,Full framework,citation,0.3034658459635614
4,26,Full framework,reasoning,0.2695361716541673
4,26,Full framework,verdict,0.23861368742510106
4,26,Full framework,rule alignment,0.2721084181385042
4,26,Full framework,total,0.27080241847111663
4,27,Full framework,citation,0.3065095359306912
4,27,Full framework,reasoning,0.2739733179728294
4,27,Full framework,verdict,0.23784152599185196
4,27,Full framework,rule alignment,0.2875233508068143
4,27,Full framework,total,0.2757844310338475
4,28,Full framework,citation,0.3043033783822794
4,28,Full framework,reasoning,0.260182658174405
4,28,Full framework,verdict,0.2295704950639535
4,28,Full framework,rule alignment,0.2770612297470199
4,28,Full framework,total,0.2669355117632837
4,29,Full framework,citation,0.3244727514461146
4,29,Full framework,reasoning,0.27416502898967343
4,29,Full framework,verdict,0.23993937644390018
4,29,Full framework,rule alignment,0.276322052831032
4,29,Full framework,total,0.27861695123561214
4,30,Full framework,citation,0.29235654339174494
4,30,Full framework,reasoning,0.26632924916133344
4,30,Full framework,verdict,0.2289223670286504
4,30,Full framework,rule alignment,0.26822097581318877
4,30,Full framework,total,0.2638626975161366
4,31,Full framework,citation,0.2973546816442764
4,31,Full framework,reasoning,0.2705488938053342
4,31,Full framework,verdict,0.22924596085393686
4,31,Full framework,rule alignment,0.2611213513760179
4,31,Full framework,total,0.26503909904135714
4,32,Full framework,citation,0.27949073625968524
4,32,Full framework,reasoning,0.24948617540406093
4,32,Full framework,verdict,0.2516769789652359
4,32,Full framework,rule alignment,0.2621391254503116
4,32,Full framework,total,0.26006560651751087
4,33,Full framework,citation,0.29991513775530004
4,33,Full framework,reasoning,0.2562134469984655
4,33,Full framework,verdict,0.22190823288571454
4,33,Full framework,rule alignment,0.26371527291793684
4,33,Full framework,total,0.26006293134338065
4,34,Full framework,citation,0.28951422464530974
4,34,Full framework,reasoning,0.2590080747630716
4,34,Full framework,verdict,0.22846269602461958
4,34,Full framework,rule alignment,0.2644111053098833
4,34,Full framework,total,0.26007887365838045
4,35,Full framework,citation,0.2756561371396326
4,35,Full framework,reasoning,0.24459027599747277
4,35,Full framework,verdict,0.22748165155695432
4,35,Full framework,rule alignment,0.25335216177416126
4,35,Full framework,total,0.24983196232822083
4,36,Full framework,citation,0.28844210648553
4,36,Full framework,reasoning,0.2399343943360082
4,36,Full framework,verdict,0.21718920969641692
4,36,Full framework,rule alignment,0.2580565199712813
4,36,Full framework,total,0.24999945134054544
4,37,Full framework,citation,0.2814427688446396
4,37,Full framework,reasoning,0.2627090745247564
4,37,Full framework,verdict,0.22493957765245753
4,37,Full framework,rule alignment,0.2616101099128497
4,37,Full framework,total,0.2577303309642711
4,38,Full framework,citation,0.28500885086456657
4,38,Full framework,reasoning,0.24231556624970454
4,38,Full framework,verdict,0.21274171244818052
4,38,Full framework,rule alignment,0.2604123654318074
4,38,Full framework,total,0.2492147837894596
4,39,Full framework,citation,0.2832475251228326
4,39,Full framework,reasoning,0.23062299368041722
4,39,Full framework,verdict,0.21366906843945452
4,39,Full framework,rule alignment,0.24224286799370084
4,39,Full framework,total,0.2418646200934371
4,40,Full framework,citation,0.27302323678045876
4,40,Full framework,reasoning,0.23532391391906868
4,40,Full framework,verdict,0.23115378221959565
4,40,Full framework,rule alignment,0.24151307635345806
4,40,Full framework,total,0.24494404419642585
4,41,Full framework,citation,0.25371021062219967
4,41,Full framework,reasoning,0.2362672186630715
4,41,Full framework,verdict,0.21202491804895682
4,41,Full framework,rule alignment,0.2467418955510163
4,41,Full framework,total,0.23666232687691383
4,42,Full framework,citation,0.26699918919470583
4,42,Full framework,reasoning,0.23400331347832046
4,42,Full framework,verdict,0.20680039511788478
4,42,Full framework,rule alignment,0.24765075649022902
4,42,Full framework,total,0.23818104141968957
4,43,Full framework,citation,0.2777302575236463
4,43,Full framework,reasoning,0.22527575100439812
4,43,Full framework,verdict,0.21096645362670416
4,43,Full framework,rule alignment,0.24574999578261192
4,43,Full framework,total,0.23890690224542943
4,44,Full framework,citation,0.26901038729543164
4,44,Full framework,reasoning,0.23165037843141512
4,44,Full framework,verdict,0.20925637621797827
4,44,Full framework,rule alignment,0.23931247437560021
4,44,Full framework,total,0.23692429928289702
4,45,Full framework,citation,0.26638863490782133
4,45,Full framework,reasoning,0.24610179086094386
4,45,Full framework,verdict,0.2157880076778931
4,45,Full framework,rule alignment,0.2250542147363886
4,45,Full framework,total,0.2393855408519895
4,46,Full framework,citation,0.2494325112687487
4,46,Full framework,reasoning,0.22737906983379474
4,46,Full framework,verdict,0.20395011349905662
4,46,Full framework,rule alignment,0.24019827067499877
4,46,Full framework,total,0.2295990312770895
4,47,Full framework,citation,0.26144855154222557
4,47,Full framework,reasoning,0.2183612361752494
4,47,Full framework,verdict,0.20261194632554555
4,47,Full framework,rule alignment,0.2418906403683835
4,47,Full framework,total,0.2299016233931943
4,48,Full framework,citation,0.24470247369352935
4,48,Full framework,reasoning,0.24093875727893002
4,48,Full framework,verdict,0.19588966162115093
4,48,Full framework,rule alignment,0.23168142774642123
4,48,Full framework,total,0.22876594656163335
4,49,Full framework,citation,0.24448411209013524
4,49,Full framework,reasoning,0.23280396222292843
4,49,Full framework,verdict,0.19057322296526572
4,49,Full framework,rule alignment,0.2408548928525885
4,49,Full framework,total,0.22677650100124644
4,50,Full framework,citation,0.25407143825699474
4,50,Full framework,reasoning,0.22092838090661887
4,50,Full framework,verdict,0.20342353675319408
4,50,Full framework,rule alignment,0.23041562245152358
4,50,Full framework,total,0.22673538251483755
4,51,Full framework,citation,0.23624700135038632
4,51,Full framework,reasoning,0.22062249381673468
4,51,Full framework,verdict,0.19795765674437624
4,51,Full framework,rule alignment,0.2311797783727496
4,51,Full framework,total,0.220973868343261
4,52,Full framework,citation,0.24602529218215238
4,52,Full framework,reasoning,0.222529248190468
4,52,Full framework,verdict,0.20094358016496291
4,52,Full framework,rule alignment,0.22408722753044436
4,52,Full framework,total,0.2233184380500081
4,53,Full framework,citation,0.24504243964095837
4,53,Full framework,reasoning,0.215363304067408
4,53,Full framework,verdict,0.1906812635056162
4,53,Full framework,rule alignment,0.22125519936084875
4,53,Full framework,total,0.2177909568790358
